"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","0","0.0","37.8","0.9722222222222222"
"fly","100","0.2","0.5","1","0.0","37.8","0.9444444444444444"
"fly","100","0.2","0.5","2","0.0","0.0","0.9722222222222222"
"fly","100","0.2","0.5","3","37.8","37.8","0.9444444444444444"
"fly","100","0.2","0.5","4","0.0","37.8","0.9722222222222222"
"fly","100","0.2","0.5","5","0.0","53.449999999999996","0.9444444444444444"
"fly","100","0.2","0.5","6","0.0","0.0","0.9722222222222222"
"fly","100","0.2","0.5","7","0.0","37.8","0.9722222222222222"
"fly","100","0.2","0.5","8","0.0","37.8","0.9444444444444444"
"fly","100","0.2","0.5","9","0.0","37.8","0.9444444444444444"
"mouse","100","0.2","0.9","0","0.0","44.72","0.8947368421052632"
"mouse","100","0.2","0.9","1","0.0","0.0","0.9122807017543859"
"mouse","100","0.2","0.9","2","44.72","0.0","0.9122807017543859"
"mouse","100","0.2","0.9","3","0.0","0.0","0.9298245614035088"
"mouse","100","0.2","0.9","4","44.72","0.0","0.9298245614035088"
"mouse","100","0.2","0.9","5","0.0","44.72","0.9122807017543859"
"mouse","100","0.2","0.9","6","0.0","0.0","0.8947368421052632"
"mouse","100","0.2","0.9","7","0.0","0.0","0.9122807017543859"
"mouse","100","0.2","0.9","8","0.0","0.0","0.9298245614035088"
"mouse","100","0.2","0.9","9","0.0","0.0","0.9298245614035088"
"worm","100","0.2","0.9","0","25.82","53.94","0.6126126126126126"
"worm","100","0.2","0.9","1","17.62","43.059999999999995","0.6666666666666666"
"worm","100","0.2","0.9","2","50.29","47.63","0.7387387387387387"
"worm","100","0.2","0.9","3","31.64","48.089999999999996","0.7207207207207207"
"worm","100","0.2","0.9","4","18.740000000000002","44.31","0.6126126126126126"
"worm","100","0.2","0.9","5","18.9","34.64","0.7927927927927928"
"worm","100","0.2","0.9","6","26.51","39.629999999999995","0.7927927927927928"
"worm","100","0.2","0.9","7","36.86","44.31","0.6486486486486487"
"worm","100","0.2","0.9","8","26.06","43.03","0.7747747747747747"
"worm","100","0.2","0.9","9","37.16","43.85","0.6306306306306306"
"yeast","100","0.2","0.5","0","0.0","0.0","0.78125"
"yeast","100","0.2","0.5","1","0.0","0.0","0.76875"
"yeast","100","0.2","0.5","2","0.0","0.0","0.7625"
"yeast","100","0.2","0.5","3","0.0","0.0","0.7625"
"yeast","100","0.2","0.5","4","0.0","49.68","0.7375"
"yeast","100","0.2","0.5","5","0.0","0.0","0.775"
"yeast","100","0.2","0.5","6","0.0","49.68","0.74375"
"yeast","100","0.2","0.5","7","0.0","0.0","0.78125"
"yeast","100","0.2","0.5","8","0.0","0.0","0.7625"
"yeast","100","0.2","0.5","9","0.0","0.0","0.7625"
