"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","0","32.519999999999996","53.449999999999996","0.7441860465116279"
"fly","100","0.2","0.5","1","58.830000000000005","53.449999999999996","0.7674418604651163"
"fly","100","0.2","0.5","2","36.309999999999995","0.0","0.8604651162790697"
"fly","100","0.2","0.5","3","51.35999999999999","65.47","0.8023255813953488"
"fly","100","0.2","0.5","4","0.0","37.8","0.8488372093023255"
"fly","100","0.2","0.5","5","0.0","53.449999999999996","0.8488372093023255"
"fly","100","0.2","0.5","6","0.0","72.37","0.7906976744186046"
"fly","100","0.2","0.5","7","0.0","65.47","0.8372093023255814"
"fly","100","0.2","0.5","8","35.36","53.449999999999996","0.8255813953488372"
"fly","100","0.2","0.5","9","50.0","84.52","0.7558139534883721"
"mouse","100","0.2","0.9","0","57.74","63.24999999999999","0.7226277372262774"
"mouse","100","0.2","0.9","1","42.16","41.83","0.708029197080292"
"mouse","100","0.2","0.9","2","44.72","0.0","0.8102189781021898"
"mouse","100","0.2","0.9","3","59.63","63.24999999999999","0.7737226277372263"
"mouse","100","0.2","0.9","4","39.44","44.72","0.781021897810219"
"mouse","100","0.2","0.9","5","0.0","77.46","0.7591240875912408"
"mouse","100","0.2","0.9","6","0.0","44.72","0.7883211678832117"
"mouse","100","0.2","0.9","7","41.83","44.72","0.781021897810219"
"mouse","100","0.2","0.9","8","63.24999999999999","44.72","0.7445255474452555"
"mouse","100","0.2","0.9","9","0.0","100.0","0.6423357664233577"
"worm","100","0.2","0.9","0","44.330000000000005","58.34","0.65625"
"worm","100","0.2","0.9","1","45.739999999999995","59.699999999999996","0.5989583333333334"
"worm","100","0.2","0.9","2","50.739999999999995","63.24999999999999","0.5677083333333334"
"worm","100","0.2","0.9","3","36.86","65.12","0.625"
"worm","100","0.2","0.9","4","37.169999999999995","52.92","0.703125"
"worm","100","0.2","0.9","5","32.190000000000005","48.99","0.6666666666666666"
"worm","100","0.2","0.9","6","36.86","48.54","0.671875"
"worm","100","0.2","0.9","7","40.849999999999994","48.54","0.6979166666666666"
"worm","100","0.2","0.9","8","31.64","43.03","0.7291666666666666"
"worm","100","0.2","0.9","9","39.72","61.45","0.640625"
"yeast","100","0.2","0.5","0","0.0","50.0","0.6466165413533834"
"yeast","100","0.2","0.5","1","62.88","50.0","0.706766917293233"
"yeast","100","0.2","0.5","2","0.0","0.0","0.6954887218045113"
"yeast","100","0.2","0.5","3","0.0","70.71","0.6766917293233082"
"yeast","100","0.2","0.5","4","0.0","50.0","0.6917293233082706"
"yeast","100","0.2","0.5","5","0.0","49.68","0.6804511278195489"
"yeast","100","0.2","0.5","6","0.0","70.71","0.6578947368421053"
"yeast","100","0.2","0.5","7","0.0","50.0","0.650375939849624"
"yeast","100","0.2","0.5","8","44.72","0.0","0.7142857142857143"
"yeast","100","0.2","0.5","9","0.0","50.0","0.6954887218045113"
