"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","0","33.97","70.71","0.5581395348837209"
"fly","100","0.2","0.5","1","35.36","81.65","0.7325581395348837"
"fly","100","0.2","0.5","2","36.309999999999995","81.65","0.7325581395348837"
"fly","100","0.2","0.5","3","46.88","81.65","0.5930232558139535"
"fly","100","0.2","0.5","4","0.0","59.760000000000005","0.8023255813953488"
"fly","100","0.2","0.5","5","50.0","64.55","0.7325581395348837"
"fly","100","0.2","0.5","6","32.269999999999996","75.59","0.7790697674418605"
"fly","100","0.2","0.5","7","35.36","70.71","0.6744186046511628"
"fly","100","0.2","0.5","8","33.85","76.38000000000001","0.6976744186046512"
"fly","100","0.2","0.5","9","0.0","92.58","0.7441860465116279"
"mouse","100","0.2","0.9","0","40.82","79.06","0.7299270072992701"
"mouse","100","0.2","0.9","1","0.0","54.769999999999996","0.7591240875912408"
"mouse","100","0.2","0.9","2","59.63","79.06","0.7153284671532847"
"mouse","100","0.2","0.9","3","42.16","70.71","0.7226277372262774"
"mouse","100","0.2","0.9","4","0.0","70.71","0.708029197080292"
"mouse","100","0.2","0.9","5","0.0","89.44","0.7226277372262774"
"mouse","100","0.2","0.9","6","63.24999999999999","72.46000000000001","0.6934306569343066"
"mouse","100","0.2","0.9","7","59.160000000000004","54.769999999999996","0.7445255474452555"
"mouse","100","0.2","0.9","8","0.0","70.71","0.6788321167883211"
"mouse","100","0.2","0.9","9","0.0","89.44","0.781021897810219"
"worm","100","0.2","0.9","0","55.71","69.91000000000001","0.5625"
"worm","100","0.2","0.9","1","41.52","72.06","0.53125"
"worm","100","0.2","0.9","2","31.35","70.12","0.578125"
"worm","100","0.2","0.9","3","35.89","71.45","0.53125"
"worm","100","0.2","0.9","4","40.489999999999995","68.65","0.5"
"worm","100","0.2","0.9","5","36.54","69.91000000000001","0.5"
"worm","100","0.2","0.9","6","31.36","72.00999999999999","0.4739583333333333"
"worm","100","0.2","0.9","7","49.47","69.28","0.4583333333333333"
"worm","100","0.2","0.9","8","25.840000000000003","58.47","0.5208333333333334"
"worm","100","0.2","0.9","9","40.089999999999996","69.41000000000001","0.5989583333333334"
"yeast","100","0.2","0.5","0","57.4","86.6","0.6240601503759399"
"yeast","100","0.2","0.5","1","62.51","86.22999999999999","0.5375939849624061"
"yeast","100","0.2","0.5","2","44.46","86.97","0.5676691729323309"
"yeast","100","0.2","0.5","3","0.0","84.73","0.5300751879699248"
"yeast","100","0.2","0.5","4","0.0","82.43","0.5413533834586466"
"yeast","100","0.2","0.5","5","0.0","80.06","0.5789473684210527"
"yeast","100","0.2","0.5","6","0.0","72.5","0.5827067669172933"
"yeast","100","0.2","0.5","7","0.0","85.49","0.5300751879699248"
"yeast","100","0.2","0.5","8","43.93","89.87","0.5451127819548872"
"yeast","100","0.2","0.5","9","0.0","83.21","0.5375939849624061"
