"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","3","-37.8","75.59","-0.7094972067039106"
"fly","100","0.2","0.5","0","-43.85","76.38000000000001","-0.6424581005586593"
"fly","100","0.2","0.5","1","-61.24000000000001","65.47","-0.6815642458100558"
"fly","100","0.2","0.5","4","-33.15","65.47","-0.6983240223463687"
"fly","100","0.2","0.5","2","-36.309999999999995","37.8","-0.7374301675977654"
"fly","100","0.2","0.5","5","-50.0","53.449999999999996","-0.7206703910614525"
"fly","100","0.2","0.5","6","-30.620000000000005","80.92","-0.6703910614525139"
"fly","100","0.2","0.5","8","-0.0","75.59","-0.6312849162011173"
"fly","100","0.2","0.5","7","-33.85","70.71","-0.5865921787709497"
"fly","100","0.2","0.5","9","-70.71","92.58","-0.7206703910614525"
"mouse","100","0.2","0.9","2","-59.63","0.0","-0.6996587030716723"
"mouse","100","0.2","0.9","3","-55.779999999999994","77.46","-0.6996587030716723"
"mouse","100","0.2","0.9","0","-61.24000000000001","77.46","-0.6450511945392492"
"mouse","100","0.2","0.9","1","-42.16","63.24999999999999","-0.6757679180887372"
"mouse","100","0.2","0.9","4","-59.63","63.24999999999999","-0.6518771331058021"
"mouse","100","0.2","0.9","5","-73.03","89.44","-0.6655290102389079"
"mouse","100","0.2","0.9","6","-41.83","77.46","-0.6552901023890785"
"mouse","100","0.2","0.9","7","-50.0","63.24999999999999","-0.6689419795221843"
"mouse","100","0.2","0.9","8","-41.83","0.0","-0.7064846416382252"
"mouse","100","0.2","0.9","9","-0.0","89.44","-0.6791808873720137"
"worm","100","0.2","0.9","4","-44.75","60.0","-0.6411042944785276"
"worm","100","0.2","0.9","1","-44.85","62.61","-0.5950920245398773"
"worm","100","0.2","0.9","0","-44.330000000000005","60.3","-0.6196319018404908"
"worm","100","0.2","0.9","3","-52.12","63.24999999999999","-0.6012269938650306"
"worm","100","0.2","0.9","2","-46.61","66.72","-0.549079754601227"
"worm","100","0.2","0.9","6","-44.35","56.05","-0.6134969325153374"
"worm","100","0.2","0.9","7","-44.75","56.05","-0.6226993865030674"
"worm","100","0.2","0.9","5","-40.849999999999994","71.45","-0.5828220858895705"
"worm","100","0.2","0.9","8","-25.840000000000003","57.74","-0.6349693251533742"
"worm","100","0.2","0.9","9","-40.089999999999996","69.41000000000001","-0.5613496932515337"
"yeast","100","0.2","0.5","2","-0.0","0.0","-0.6589327146171694"
"yeast","100","0.2","0.5","4","-43.669999999999995","70.71","-0.62877030162413"
"yeast","100","0.2","0.5","0","-57.4","70.71","-0.5916473317865429"
"yeast","100","0.2","0.5","1","-62.51","50.0","-0.6635730858468677"
"yeast","100","0.2","0.5","3","-0.0","70.71","-0.617169373549884"
"yeast","100","0.2","0.5","5","-43.93","50.0","-0.6264501160092807"
"yeast","100","0.2","0.5","7","-0.0","50.0","-0.6125290023201856"
"yeast","100","0.2","0.5","8","-63.24999999999999","0.0","-0.6566125290023201"
"yeast","100","0.2","0.5","6","-0.0","70.71","-0.6450116009280742"
"yeast","100","0.2","0.5","9","-0.0","50.0","-0.6403712296983759"
