"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","0","-0.0","37.8","-0.8507462686567164"
"fly","100","0.2","0.5","2","-37.8","0.0","-0.8656716417910447"
"fly","100","0.2","0.5","1","-0.0","37.8","-0.8805970149253731"
"fly","100","0.2","0.5","3","-37.8","37.8","-0.8507462686567164"
"fly","100","0.2","0.5","4","-0.0","37.8","-0.8656716417910447"
"fly","100","0.2","0.5","7","-0.0","37.8","-0.8507462686567164"
"fly","100","0.2","0.5","6","-0.0","0.0","-0.8656716417910447"
"fly","100","0.2","0.5","5","-0.0","53.449999999999996","-0.8507462686567164"
"fly","100","0.2","0.5","9","-0.0","37.8","-0.8656716417910447"
"fly","100","0.2","0.5","8","-35.36","37.8","-0.8507462686567164"
"mouse","100","0.2","0.9","4","-0.0","0.0","-0.8235294117647058"
"mouse","100","0.2","0.9","3","-0.0","44.72","-0.7941176470588235"
"mouse","100","0.2","0.9","1","-0.0","0.0","-0.8431372549019608"
"mouse","100","0.2","0.9","2","-0.0","0.0","-0.8235294117647058"
"mouse","100","0.2","0.9","0","-0.0","44.72","-0.7941176470588235"
"mouse","100","0.2","0.9","6","-0.0","44.72","-0.7941176470588235"
"mouse","100","0.2","0.9","5","-0.0","63.24999999999999","-0.8235294117647058"
"mouse","100","0.2","0.9","7","-44.72","0.0","-0.8235294117647058"
"mouse","100","0.2","0.9","9","-0.0","0.0","-0.8137254901960784"
"mouse","100","0.2","0.9","8","-0.0","0.0","-0.8235294117647058"
"worm","100","0.2","0.9","1","-17.78","47.63","-0.689873417721519"
"worm","100","0.2","0.9","4","-26.279999999999998","48.54","-0.5759493670886076"
"worm","100","0.2","0.9","3","-36.86","58.34","-0.6518987341772152"
"worm","100","0.2","0.9","0","-31.35","56.05","-0.620253164556962"
"worm","100","0.2","0.9","2","-50.739999999999995","51.449999999999996","-0.6518987341772152"
"worm","100","0.2","0.9","5","-26.06","39.269999999999996","-0.6329113924050633"
"worm","100","0.2","0.9","6","-26.06","44.31","-0.6962025316455697"
"worm","100","0.2","0.9","9","-36.51","48.04","-0.5759493670886076"
"worm","100","0.2","0.9","8","-18.43","46.68","-0.6645569620253164"
"worm","100","0.2","0.9","7","-36.54","44.31","-0.5822784810126582"
"yeast","100","0.2","0.5","0","-0.0","0.0","-0.7233009708737864"
"yeast","100","0.2","0.5","1","-0.0","0.0","-0.7184466019417476"
"yeast","100","0.2","0.5","2","-0.0","0.0","-0.7330097087378641"
"yeast","100","0.2","0.5","4","-0.0","49.68","-0.7233009708737864"
"yeast","100","0.2","0.5","3","-0.0","0.0","-0.7281553398058253"
"yeast","100","0.2","0.5","5","-0.0","0.0","-0.7281553398058253"
"yeast","100","0.2","0.5","7","-0.0","0.0","-0.7281553398058253"
"yeast","100","0.2","0.5","6","-0.0","49.68","-0.7135922330097088"
"yeast","100","0.2","0.5","8","-0.0","0.0","-0.7330097087378641"
"yeast","100","0.2","0.5","9","-0.0","0.0","-0.7427184466019418"
