"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","0","33.97","37.8","0.7430167597765364"
"fly","100","0.2","0.5","1","0.0","37.8","0.7318435754189944"
"fly","100","0.2","0.5","2","53.449999999999996","37.8","0.7597765363128491"
"fly","100","0.2","0.5","3","37.8","53.449999999999996","0.7206703910614525"
"fly","100","0.2","0.5","4","0.0","37.8","0.7486033519553073"
"fly","100","0.2","0.5","5","0.0","53.449999999999996","0.7430167597765364"
"fly","100","0.2","0.5","6","0.0","72.37","0.7094972067039106"
"fly","100","0.2","0.5","7","0.0","65.47","0.6871508379888268"
"fly","100","0.2","0.5","8","35.36","65.47","0.7039106145251397"
"fly","100","0.2","0.5","9","50.0","65.47","0.7094972067039106"
"mouse","100","0.2","0.9","0","40.82","63.24999999999999","0.7030716723549488"
"mouse","100","0.2","0.9","1","39.44","50.0","0.5597269624573379"
"mouse","100","0.2","0.9","2","63.24999999999999","0.0","0.6996587030716723"
"mouse","100","0.2","0.9","3","44.72","67.08","0.6313993174061433"
"mouse","100","0.2","0.9","4","44.72","0.0","0.7064846416382252"
"mouse","100","0.2","0.9","5","44.72","77.46","0.7030716723549488"
"mouse","100","0.2","0.9","6","0.0","44.72","0.7030716723549488"
"mouse","100","0.2","0.9","7","0.0","63.24999999999999","0.689419795221843"
"mouse","100","0.2","0.9","8","41.83","0.0","0.7098976109215017"
"mouse","100","0.2","0.9","9","0.0","0.0","0.7098976109215017"
"worm","100","0.2","0.9","0","31.069999999999997","64.72","0.5552147239263804"
"worm","100","0.2","0.9","1","17.45","55.00000000000001","0.6165644171779141"
"worm","100","0.2","0.9","2","36.51","57.21000000000001","0.5398773006134969"
"worm","100","0.2","0.9","3","45.14","61.5","0.598159509202454"
"worm","100","0.2","0.9","4","32.46","52.92","0.6012269938650306"
"worm","100","0.2","0.9","5","36.86","52.43","0.5858895705521472"
"worm","100","0.2","0.9","6","36.21","61.5","0.6196319018404908"
"worm","100","0.2","0.9","7","44.35","47.63","0.5674846625766872"
"worm","100","0.2","0.9","8","41.56","50.92","0.656441717791411"
"worm","100","0.2","0.9","9","43.919999999999995","63.849999999999994","0.5368098159509203"
"yeast","100","0.2","0.5","0","0.0","50.0","0.6566125290023201"
"yeast","100","0.2","0.5","1","0.0","0.0","0.6682134570765661"
"yeast","100","0.2","0.5","2","0.0","0.0","0.6705336426914154"
"yeast","100","0.2","0.5","3","0.0","0.0","0.6682134570765661"
"yeast","100","0.2","0.5","4","0.0","50.0","0.6334106728538283"
"yeast","100","0.2","0.5","5","0.0","0.0","0.6635730858468677"
"yeast","100","0.2","0.5","6","0.0","49.68","0.654292343387471"
"yeast","100","0.2","0.5","7","44.72","50.0","0.6310904872389791"
"yeast","100","0.2","0.5","8","0.0","0.0","0.679814385150812"
"yeast","100","0.2","0.5","9","0.0","0.0","0.6612529002320185"
