"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","1","-35.36","53.449999999999996","-0.7674418604651163"
"fly","100","0.2","0.5","3","-53.449999999999996","75.59","-0.5930232558139535"
"fly","100","0.2","0.5","4","-0.0","37.8","-0.8255813953488372"
"fly","100","0.2","0.5","2","-0.0","0.0","-0.8604651162790697"
"fly","100","0.2","0.5","0","-45.989999999999995","53.449999999999996","-0.7441860465116279"
"fly","100","0.2","0.5","8","-35.36","53.449999999999996","-0.7906976744186046"
"fly","100","0.2","0.5","9","-50.0","84.52","-0.7441860465116279"
"fly","100","0.2","0.5","6","-0.0","72.37","-0.7325581395348837"
"fly","100","0.2","0.5","7","-33.85","65.47","-0.8023255813953488"
"fly","100","0.2","0.5","5","-0.0","53.449999999999996","-0.7906976744186046"
"mouse","100","0.2","0.9","0","-40.82","59.160000000000004","-0.7299270072992701"
"mouse","100","0.2","0.9","2","-42.16","0.0","-0.7883211678832117"
"mouse","100","0.2","0.9","1","-0.0","54.769999999999996","-0.708029197080292"
"mouse","100","0.2","0.9","3","-0.0","63.24999999999999","-0.7737226277372263"
"mouse","100","0.2","0.9","4","-42.16","44.72","-0.7518248175182481"
"mouse","100","0.2","0.9","6","-0.0","44.72","-0.7737226277372263"
"mouse","100","0.2","0.9","5","-0.0","77.46","-0.7591240875912408"
"mouse","100","0.2","0.9","8","-0.0","41.83","-0.708029197080292"
"mouse","100","0.2","0.9","7","-41.83","44.72","-0.7664233576642335"
"mouse","100","0.2","0.9","9","-41.83","100.0","-0.6058394160583942"
"worm","100","0.2","0.9","2","-53.339999999999996","62.67","-0.609375"
"worm","100","0.2","0.9","3","-31.919999999999998","65.12","-0.5989583333333334"
"worm","100","0.2","0.9","1","-42.75","59.699999999999996","-0.5885416666666666"
"worm","100","0.2","0.9","4","-25.840000000000003","52.92","-0.6979166666666666"
"worm","100","0.2","0.9","0","-44.72","58.34","-0.6302083333333334"
"worm","100","0.2","0.9","6","-26.729999999999997","48.54","-0.6666666666666666"
"worm","100","0.2","0.9","5","-18.9","48.99","-0.6614583333333334"
"worm","100","0.2","0.9","8","-26.279999999999998","43.03","-0.703125"
"worm","100","0.2","0.9","7","-40.849999999999994","48.54","-0.7447916666666666"
"worm","100","0.2","0.9","9","-35.86","61.45","-0.5989583333333334"
"yeast","100","0.2","0.5","0","-0.0","50.0","-0.6654135338345865"
"yeast","100","0.2","0.5","2","-44.72","0.0","-0.6954887218045113"
"yeast","100","0.2","0.5","1","-0.0","50.0","-0.6992481203007519"
"yeast","100","0.2","0.5","4","-0.0","50.0","-0.6842105263157895"
"yeast","100","0.2","0.5","3","-0.0","70.71","-0.6541353383458647"
"yeast","100","0.2","0.5","5","-0.0","49.68","-0.6729323308270677"
"yeast","100","0.2","0.5","6","-0.0","70.71","-0.6541353383458647"
"yeast","100","0.2","0.5","8","-0.0","0.0","-0.6992481203007519"
"yeast","100","0.2","0.5","7","-0.0","50.0","-0.6616541353383458"
"yeast","100","0.2","0.5","9","-0.0","50.0","-0.6954887218045113"
