@relation yeast-threshold3-TEST-8-fold

@attribute GO:0003333 {0,1}
@attribute GO:0006865 {0,1}
@attribute GO:0055085 {0,1}
@attribute GO:0006754 {0,1}
@attribute GO:0006811 {0,1}
@attribute GO:0015986 {0,1}
@attribute GO:0046034 {0,1}
@attribute GO:1902600 {0,1}
@attribute GO:0036278 {0,1}
@attribute GO:0045762 {0,1}
@attribute GO:0046580 {0,1}
@attribute GO:0061406 {0,1}
@attribute GO:0097271 {0,1}
@attribute GO:0016579 {0,1}
@attribute GO:0034517 {0,1}
@attribute GO:0045053 {0,1}
@attribute GO:0006801 {0,1}
@attribute GO:0019430 {0,1}
@attribute GO:0043085 {0,1}
@attribute GO:0001302 {0,1}
@attribute GO:0007049 {0,1}
@attribute GO:0007089 {0,1}
@attribute GO:0007264 {0,1}
@attribute GO:0007265 {0,1}
@attribute GO:0051301 {0,1}
@attribute GO:0051726 {0,1}
@attribute GO:0000082 {0,1}
@attribute GO:0000278 {0,1}
@attribute GO:0006260 {0,1}
@attribute GO:0006267 {0,1}
@attribute GO:0006270 {0,1}
@attribute GO:0030174 {0,1}
@attribute GO:0006139 {0,1}
@attribute GO:0007064 {0,1}
@attribute GO:0032508 {0,1}
@attribute GO:0034085 {0,1}
@attribute GO:0036297 {0,1}
@attribute GO:0000079 {0,1}
@attribute GO:0000083 {0,1}
@attribute GO:0007033 {0,1}
@attribute GO:0042144 {0,1}
@attribute GO:0044772 {0,1}
@attribute GO:0006357 {0,1}
@attribute GO:0015031 {0,1}
@attribute GO:0031505 {0,1}
@attribute GO:0070086 {0,1}
@attribute GO:0006979 {0,1}
@attribute GO:0042542 {0,1}
@attribute GO:0042744 {0,1}
@attribute GO:0055114 {0,1}
@attribute GO:0098869 {0,1}
@attribute GO:0007165 {0,1}
@attribute GO:0007186 {0,1}
@attribute GO:0007188 {0,1}
@attribute GO:0035556 {0,1}
@attribute GO:0000706 {0,1}
@attribute GO:0000723 {0,1}
@attribute GO:0000729 {0,1}
@attribute GO:0000733 {0,1}
@attribute GO:0006261 {0,1}
@attribute GO:0006281 {0,1}
@attribute GO:0006974 {0,1}
@attribute GO:0008152 {0,1}
@attribute GO:0090305 {0,1}
@attribute GO:0000001 {0,1}
@attribute GO:0000266 {0,1}
@attribute GO:0007005 {0,1}
@attribute GO:0007031 {0,1}
@attribute GO:0015886 {0,1}
@attribute GO:0016236 {0,1}
@attribute GO:0016559 {0,1}
@attribute GO:0061025 {0,1}
@attribute GO:0005975 {0,1}
@attribute GO:0006094 {0,1}
@attribute GO:0016311 {0,1}
@attribute GO:0072593 {0,1}
@attribute GO:0000422 {0,1}
@attribute GO:0006915 {0,1}
@attribute GO:0000183 {0,1}
@attribute GO:0006310 {0,1}
@attribute GO:0006325 {0,1}
@attribute GO:0007059 {0,1}
@attribute GO:0008156 {0,1}
@attribute GO:0043570 {0,1}
@attribute GO:0006338 {0,1}
@attribute GO:0016573 {0,1}
@attribute GO:0032968 {0,1}
@attribute GO:0000122 {0,1}
@attribute GO:0001080 {0,1}
@attribute GO:0006355 {0,1}
@attribute GO:0045944 {0,1}
@attribute GO:2001159 {0,1}
@attribute GO:0001403 {0,1}
@attribute GO:0007124 {0,1}
@attribute GO:0007189 {0,1}
@attribute GO:0008361 {0,1}
@attribute GO:0009757 {0,1}
@attribute GO:0010255 {0,1}
@attribute GO:0010737 {0,1}
@attribute GO:0030437 {0,1}
@attribute GO:0051594 {0,1}
@attribute GO:0000436 {0,1}
@attribute GO:0043457 {0,1}
@attribute GO:0006333 {0,1}
@attribute GO:0006348 {0,1}
@attribute GO:0000725 {0,1}
@attribute GO:0006303 {0,1}
@attribute GO:0045910 {0,1}
@attribute GO:0006986 {0,1}
@attribute GO:0034605 {0,1}
@attribute GO:0034975 {0,1}
@attribute GO:0042026 {0,1}
@attribute GO:0043335 {0,1}
@attribute GO:0051085 {0,1}
@attribute GO:0071470 {0,1}
@attribute GO:0031939 {0,1}
@attribute GO:0045950 {0,1}
@attribute GO:0001678 {0,1}
@attribute GO:0006006 {0,1}
@attribute GO:0006096 {0,1}
@attribute GO:0016310 {0,1}
@attribute GO:0046323 {0,1}
@attribute GO:0006099 {0,1}
@attribute GO:0006102 {0,1}
@attribute GO:0006537 {0,1}
@attribute GO:0000750 {0,1}
@attribute GO:0001402 {0,1}
@attribute GO:0006468 {0,1}
@attribute GO:0010468 {0,1}
@attribute GO:0043433 {0,1}
@attribute GO:0006629 {0,1}
@attribute GO:0006665 {0,1}
@attribute GO:0046513 {0,1}
@attribute GO:0006086 {0,1}
@attribute GO:0006090 {0,1}
@attribute GO:0008652 {0,1}
@attribute GO:0009085 {0,1}
@attribute GO:0019878 {0,1}
@attribute GO:0000077 {0,1}
@attribute GO:0000722 {0,1}
@attribute GO:0007131 {0,1}
@attribute GO:0046777 {0,1}
@attribute GO:0051321 {0,1}
@attribute GO:0015696 {0,1}
@attribute GO:0019740 {0,1}
@attribute GO:0008298 {0,1}
@attribute GO:0017148 {0,1}
@attribute GO:1903450 {0,1}
@attribute GO:0034599 {0,1}
@attribute GO:0006116 {0,1}
@attribute GO:0019655 {0,1}
@attribute GO:0009435 {0,1}
@attribute GO:0019358 {0,1}
@attribute GO:0019363 {0,1}
@attribute GO:0006457 {0,1}
@attribute GO:0007007 {0,1}
@attribute GO:0006284 {0,1}
@attribute GO:0035753 {0,1}
@attribute GO:0043137 {0,1}
@attribute GO:0007004 {0,1}
@attribute GO:0016233 {0,1}
@attribute GO:0046940 {0,1}
@attribute GO:0097552 {0,1}
@attribute GO:0000709 {0,1}
@attribute GO:0000724 {0,1}
@attribute GO:0000730 {0,1}
@attribute GO:0006289 {0,1}
@attribute GO:0006302 {0,1}
@attribute GO:0006312 {0,1}
@attribute GO:0030491 {0,1}
@attribute GO:0042148 {0,1}
@attribute GO:0000727 {0,1}
@attribute GO:0006301 {0,1}
@attribute GO:0045002 {0,1}
@attribute GO:0000707 {0,1}
@attribute GO:0031573 {0,1}
@attribute GO:0032258 {0,1}
@attribute GO:0032880 {0,1}
@attribute GO:2000222 {0,1}
@attribute GO:0006913 {0,1}
@attribute GO:0007117 {0,1}
@attribute GO:0042254 {0,1}
@attribute GO:0042273 {0,1}
@attribute GO:0000160 {0,1}
@attribute GO:0001324 {0,1}
@attribute GO:0006995 {0,1}
@attribute GO:0009267 {0,1}
@attribute GO:0010508 {0,1}
@attribute GO:0018105 {0,1}
@attribute GO:0061408 {0,1}
@attribute GO:1903452 {0,1}
@attribute GO:0030010 {0,1}
@attribute GO:0060237 {0,1}
@attribute GO:0006368 {0,1}
@attribute GO:0016239 {0,1}
@attribute GO:0016479 {0,1}
@attribute GO:0016575 {0,1}
@attribute GO:0044804 {0,1}
@attribute GO:0045128 {0,1}
@attribute GO:0061186 {0,1}
@attribute GO:0061188 {0,1}
@attribute GO:0061587 {0,1}
@attribute GO:0070932 {0,1}
@attribute GO:0070933 {0,1}
@attribute GO:0000027 {0,1}
@attribute GO:0002181 {0,1}
@attribute GO:0006412 {0,1}
@attribute GO:0006415 {0,1}
@attribute GO:0000002 {0,1}
@attribute GO:0006351 {0,1}
@attribute GO:0006390 {0,1}
@attribute GO:0000447 {0,1}
@attribute GO:0006407 {0,1}
@attribute GO:0000462 {0,1}
@attribute GO:0006364 {0,1}
@attribute GO:0031930 {0,1}
@attribute GO:0045943 {0,1}
@attribute GO:0007015 {0,1}
@attribute GO:0000070 {0,1}
@attribute GO:0006265 {0,1}
@attribute GO:0042149 {0,1}
@attribute GO:0043254 {0,1}
@attribute GO:0045859 {0,1}
@attribute GO:0007062 {0,1}
@attribute GO:0030466 {0,1}
@attribute GO:0034398 {0,1}
@attribute GO:0097695 {0,1}
@attribute GO:0001308 {0,1}
@attribute GO:0031507 {0,1}
@attribute GO:0070481 {0,1}
@attribute GO:0031509 {0,1}
@attribute GO:0000132 {0,1}
@attribute GO:0034976 {0,1}
@attribute GO:0045722 {0,1}
@attribute GO:0006914 {0,1}
@attribute GO:0050790 {0,1}
@attribute GO:0071902 {0,1}
@attribute GO:0006878 {0,1}
@attribute GO:0006882 {0,1}
@attribute GO:0050821 {0,1}
@attribute GO:0090503 {0,1}
@attribute GO:0006413 {0,1}
@attribute GO:0010507 {0,1}
@attribute GO:0016242 {0,1}
@attribute GO:0031929 {0,1}
@attribute GO:0010607 {0,1}
@attribute GO:0006511 {0,1}
@attribute GO:0043248 {0,1}
@attribute GO:0006808 {0,1}
@attribute GO:0009272 {0,1}
@attribute GO:0071555 {0,1}
@attribute GO:0009060 {0,1}
@attribute GO:0008150 {0,1}
@attribute GO:0007535 {0,1}
@attribute GO:0006342 {0,1}
@attribute GO:0006406 {0,1}
@attribute GO:0010971 {0,1}
@attribute GO:0032515 {0,1}
@attribute GO:0051028 {0,1}
@attribute GO:0030433 {0,1}
@attribute GO:0000105 {0,1}
@attribute GO:0006164 {0,1}
@attribute GO:0006730 {0,1}
@attribute GO:0009086 {0,1}
@attribute GO:0009113 {0,1}
@attribute GO:0035999 {0,1}
@attribute GO:0006067 {0,1}
@attribute GO:0006417 {0,1}
@attribute GO:0031146 {0,1}
@attribute GO:0000425 {0,1}
@attribute GO:0006624 {0,1}
@attribute GO:0034727 {0,1}
@attribute GO:0000045 {0,1}
@attribute GO:0006497 {0,1}
@attribute GO:0034497 {0,1}
@attribute GO:0036474 {0,1}
@attribute GO:0005993 {0,1}
@attribute GO:0007034 {0,1}
@attribute GO:0000186 {0,1}
@attribute GO:0000196 {0,1}
@attribute GO:0018108 {0,1}
@attribute GO:0030242 {0,1}
@attribute GO:0030968 {0,1}
@attribute GO:0032979 {0,1}
@attribute GO:0034551 {0,1}
@attribute GO:0051131 {0,1}
@attribute GO:0071806 {0,1}
@attribute GO:0031578 {0,1}
@attribute GO:0034221 {0,1}
@attribute GO:0016558 {0,1}
@attribute GO:0006101 {0,1}
@attribute GO:0000086 {0,1}
@attribute GO:0045737 {0,1}
@attribute GO:0006744 {0,1}
@attribute GO:0032259 {0,1}
@attribute GO:0034622 {0,1}
@attribute GO:0006508 {0,1}
@attribute GO:0051603 {0,1}
@attribute GO:0006505 {0,1}
@attribute GO:0006506 {0,1}
@attribute GO:0006122 {0,1}
@attribute GO:0006696 {0,1}
@attribute GO:0018063 {0,1}
@attribute GO:0045116 {0,1}
@attribute GO:0017183 {0,1}
@attribute GO:0007017 {0,1}
@attribute GO:0051292 {0,1}
@attribute GO:2000582 {0,1}
@attribute GO:0006414 {0,1}
@attribute GO:0006620 {0,1}
@attribute GO:0030435 {0,1}
@attribute GO:0034389 {0,1}
@attribute GO:0034613 {0,1}
@attribute GO:0090155 {0,1}
@attribute GO:0009058 {0,1}
@attribute GO:0071951 {0,1}
@attribute GO:0045899 {0,1}
@attribute GO:1903833 {0,1}
@attribute GO:0006520 {0,1}
@attribute GO:0043161 {0,1}
@attribute GO:0045721 {0,1}
@attribute GO:0043328 {0,1}
@attribute GO:0000209 {0,1}
@attribute GO:0008654 {0,1}
@attribute GO:0006888 {0,1}
@attribute GO:0071255 {0,1}
@attribute GO:0006886 {0,1}
@attribute GO:0016192 {0,1}
@attribute GO:0006631 {0,1}
@attribute GO:0006633 {0,1}
@attribute GO:0006336 {0,1}
@attribute GO:0035066 {0,1}
@attribute GO:0006541 {0,1}
@attribute GO:0006623 {0,1}
@attribute GO:0016237 {0,1}
@attribute GO:0045324 {0,1}
@attribute GO:1904669 {0,1}
@attribute GO:0006097 {0,1}
@attribute GO:0019752 {0,1}
@attribute GO:0007052 {0,1}
@attribute GO:0007097 {0,1}
@attribute GO:0009249 {0,1}
@attribute GO:0006409 {0,1}
@attribute GO:0071528 {0,1}
@attribute GO:0006474 {0,1}
@attribute GO:0017196 {0,1}
@attribute GO:0070131 {0,1}
@attribute GO:0009092 {0,1}
@attribute GO:0032543 {0,1}
@attribute GO:0000372 {0,1}
@attribute GO:0006397 {0,1}
@attribute GO:0008380 {0,1}
@attribute GO:0090615 {0,1}
@attribute GO:0006418 {0,1}
@attribute GO:0002098 {0,1}
@attribute GO:0008033 {0,1}
@attribute GO:0030488 {0,1}
@attribute GO:0006656 {0,1}
@attribute GO:0006869 {0,1}
@attribute GO:0006887 {0,1}
@attribute GO:0006897 {0,1}
@attribute GO:0015918 {0,1}
@attribute GO:0030011 {0,1}
@attribute GO:0120009 {0,1}
@attribute GO:0005979 {0,1}
@attribute GO:0019933 {0,1}
@attribute GO:0033617 {0,1}
@attribute GO:0070681 {0,1}
@attribute GO:0016560 {0,1}
@attribute GO:0016562 {0,1}
@attribute GO:0032781 {0,1}
@attribute GO:0006486 {0,1}
@attribute GO:0006493 {0,1}
@attribute GO:0035269 {0,1}
@attribute GO:0071712 {0,1}
@attribute GO:1900101 {0,1}
@attribute GO:0006470 {0,1}
@attribute GO:0045454 {0,1}
@attribute GO:0000296 {0,1}
@attribute GO:0015848 {0,1}
@attribute GO:0007035 {0,1}
@attribute GO:0016485 {0,1}
@attribute GO:0010498 {0,1}
@attribute GO:0016567 {0,1}
@attribute GO:0030163 {0,1}
@attribute GO:0072344 {0,1}
@attribute GO:1990116 {0,1}
@attribute GO:0036003 {0,1}
@attribute GO:0043488 {0,1}
@attribute GO:0000461 {0,1}
@attribute GO:0030476 {0,1}
@attribute GO:0006606 {0,1}
@attribute GO:0032456 {0,1}
@attribute GO:0018107 {0,1}
@attribute GO:0045835 {0,1}
@attribute GO:0070868 {0,1}
@attribute GO:0019264 {0,1}
@attribute GO:0007346 {0,1}
@attribute GO:0032995 {0,1}
@attribute GO:0006098 {0,1}
@attribute GO:0006616 {0,1}
@attribute GO:0034620 {0,1}
@attribute GO:0000185 {0,1}
@attribute GO:0007234 {0,1}
@attribute GO:0023014 {0,1}
@attribute GO:2000251 {0,1}
@attribute GO:0000161 {0,1}
@attribute GO:0071474 {0,1}
@attribute GO:0006895 {0,1}
@attribute GO:1901195 {0,1}
@attribute GO:0006626 {0,1}
@attribute GO:0016578 {0,1}
@attribute GO:0034729 {0,1}
@attribute GO:0051568 {0,1}
@attribute GO:0015914 {0,1}
@attribute GO:0042407 {0,1}
@attribute GO:0007032 {0,1}
@attribute GO:0000011 {0,1}
@attribute GO:0015937 {0,1}
@attribute GO:0032511 {0,1}
@attribute GO:0061709 {0,1}
@attribute GO:0000433 {0,1}
@attribute GO:0043162 {0,1}
@attribute GO:0000184 {0,1}
@attribute GO:0006487 {0,1}
@attribute GO:0042631 {0,1}
@attribute GO:0032889 {0,1}
@attribute GO:0042147 {0,1}
@attribute GO:0006189 {0,1}
@attribute GO:0006163 {0,1}
@attribute GO:0009117 {0,1}
@attribute GO:0007039 {0,1}
@attribute GO:0032446 {0,1}
@attribute GO:0044805 {0,1}
@attribute GO:0032147 {0,1}
@attribute GO:0006501 {0,1}
@attribute GO:0045333 {0,1}
@attribute GO:0022900 {0,1}
@attribute GO:0015677 {0,1}
@attribute GO:0032509 {0,1}
@attribute GO:0006751 {0,1}
@attribute GO:0006298 {0,1}
@attribute GO:0006515 {0,1}
@attribute GO:0044539 {0,1}
@attribute GO:0006106 {0,1}
@attribute GO:0006108 {0,1}
@attribute GO:0030490 {0,1}
@attribute GO:0006890 {0,1}
@attribute GO:0045048 {0,1}
@attribute GO:0030970 {0,1}
@attribute GO:0008643 {0,1}
@attribute GO:0009651 {0,1}
@attribute GO:0000398 {0,1}
@attribute GO:0042255 {0,1}
@attribute GO:0045016 {0,1}
@attribute GO:0006429 {0,1}
@attribute GO:2000219 {0,1}
@attribute GO:0000710 {0,1}
@attribute GO:0000735 {0,1}
@attribute GO:0030447 {0,1}
@attribute GO:0031204 {0,1}
@attribute GO:0006893 {0,1}
@attribute GO:0043547 {0,1}
@attribute GO:0006906 {0,1}
@attribute GO:0031321 {0,1}
@attribute GO:0048278 {0,1}
@attribute GO:0010697 {0,1}
@attribute GO:0044879 {0,1}
@attribute GO:0006400 {0,1}
@attribute GO:0009088 {0,1}
@attribute GO:0009263 {0,1}
@attribute GO:0072671 {0,1}
@attribute GO:0034629 {0,1}
@attribute GO:0000321 {0,1}
@attribute GO:0034755 {0,1}
@attribute GO:0055072 {0,1}
@attribute GO:0033615 {0,1}
@attribute GO:0016226 {0,1}
@attribute GO:0106035 {0,1}
@attribute GO:0031647 {0,1}
@attribute GO:0030148 {0,1}
@attribute GO:0097502 {0,1}
@attribute GO:0034553 {0,1}
@attribute GO:0045041 {0,1}
@attribute GO:0070676 {0,1}
@attribute GO:0009116 {0,1}
@attribute GO:0032264 {0,1}
@attribute GO:0006168 {0,1}
@attribute GO:0019441 {0,1}
@attribute GO:0034354 {0,1}
@attribute GO:0015856 {0,1}
@attribute GO:0006739 {0,1}
@attribute GO:0033235 {0,1}
@attribute GO:0090173 {0,1}
@attribute GO:0043486 {0,1}
@attribute GO:0044255 {0,1}
@attribute GO:0006334 {0,1}
@attribute GO:0006896 {0,1}
@attribute GO:0006369 {0,1}
@attribute GO:0016584 {0,1}
@attribute GO:0042766 {0,1}
@attribute GO:0043044 {0,1}
@attribute GO:0060303 {0,1}
@attribute GO:1902275 {0,1}
@attribute GO:0060631 {0,1}
@attribute GO:0006694 {0,1}
@attribute GO:0008202 {0,1}
@attribute GO:0016126 {0,1}
@attribute GO:0005978 {0,1}
@attribute GO:0036092 {0,1}
@attribute GO:0046855 {0,1}
@attribute GO:0046856 {0,1}
@attribute GO:0042138 {0,1}
@attribute GO:0000055 {0,1}
@attribute GO:0000956 {0,1}
@attribute GO:0000448 {0,1}
@attribute GO:0016925 {0,1}
@attribute GO:1990683 {0,1}
@attribute GO:0006597 {0,1}
@attribute GO:0008295 {0,1}
@attribute GO:0000463 {0,1}
@attribute GO:0070816 {0,1}
@attribute GO:0051016 {0,1}
@attribute GO:0015867 {0,1}
@attribute GO:0006146 {0,1}
@attribute GO:0043103 {0,1}
@attribute GO:0008655 {0,1}
@attribute GO:0032263 {0,1}
@attribute GO:0006354 {0,1}
@attribute GO:0080009 {0,1}
@attribute GO:0000920 {0,1}
@attribute GO:0006740 {0,1}
@attribute GO:0006612 {0,1}
@attribute GO:0034356 {0,1}
@attribute GO:0018230 {0,1}
@attribute GO:0018345 {0,1}
@attribute GO:0000028 {0,1}
@attribute GO:1902426 {0,1}
@attribute GO:0006797 {0,1}
@attribute GO:0006635 {0,1}
@attribute GO:0030036 {0,1}
@attribute GO:0051017 {0,1}
@attribute GO:0051666 {0,1}
@attribute GO:0000147 {0,1}
@attribute GO:1900186 {0,1}
@attribute GO:0000470 {0,1}
@attribute GO:0046514 {0,1}
@attribute GO:0065003 {0,1}
@attribute GO:0006874 {0,1}
@attribute GO:1904263 {0,1}
@attribute GO:0070649 {0,1}
@attribute GO:1904262 {0,1}
@attribute GO:0034063 {0,1}
@attribute GO:0035023 {0,1}
@attribute GO:0034316 {0,1}
@attribute GO:0045332 {0,1}
@attribute GO:0007094 {0,1}
@attribute GO:0006488 {0,1}
@attribute GO:0018216 {0,1}
@attribute GO:0046854 {0,1}
@attribute GO:0051598 {0,1}
@attribute GO:0006817 {0,1}
@attribute GO:0035435 {0,1}
@attribute GO:0009450 {0,1}
@attribute GO:0031936 {0,1}
@attribute GO:0007118 {0,1}
@attribute GO:0010629 {0,1}
@attribute GO:0070072 {0,1}
@attribute GO:0015866 {0,1}
@attribute GO:0032958 {0,1}
@attribute GO:0015809 {0,1}
@attribute GO:0019344 {0,1}
@attribute GO:0019346 {0,1}
@attribute GO:0070814 {0,1}
@attribute GO:0006015 {0,1}
@attribute GO:1903341 {0,1}
@attribute GO:0045860 {0,1}
@attribute GO:0071507 {0,1}
@attribute GO:1903475 {0,1}
@attribute GO:0010978 {0,1}
@attribute GO:0031145 {0,1}
@attribute GO:1905786 {0,1}
@attribute GO:0006850 {0,1}
@attribute GO:0035352 {0,1}
@attribute GO:0030150 {0,1}
@attribute GO:0009098 {0,1}
@attribute GO:0006264 {0,1}
@attribute GO:0045732 {0,1}
@attribute GO:0006879 {0,1}
@attribute GO:0006556 {0,1}
@attribute GO:0006078 {0,1}
@attribute GO:0042908 {0,1}
@attribute GO:0032210 {0,1}
@attribute GO:0043618 {0,1}
@attribute GO:0006428 {0,1}
@attribute GO:0006816 {0,1}
@attribute GO:0006828 {0,1}
@attribute GO:0006360 {0,1}
@attribute GO:0070475 {0,1}
@attribute GO:0006490 {0,1}
@attribute GO:0006104 {0,1}
@attribute GO:0006083 {0,1}
@attribute GO:0046020 {0,1}
@attribute GO:0006272 {0,1}
@attribute GO:0000103 {0,1}
@attribute GO:0019379 {0,1}
@attribute GO:0070682 {0,1}
@attribute GO:1901800 {0,1}
@attribute GO:0031497 {0,1}
@attribute GO:0006430 {0,1}
@attribute GO:0006121 {0,1}
@attribute class {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
