"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","1","-0.0","37.8","-0.7886178861788617"
"fly","100","0.2","0.5","2","-0.0","37.8","-0.7886178861788617"
"fly","100","0.2","0.5","3","-53.449999999999996","53.449999999999996","-0.7073170731707317"
"fly","100","0.2","0.5","0","-0.0","37.8","-0.7642276422764228"
"fly","100","0.2","0.5","4","-0.0","37.8","-0.7886178861788617"
"fly","100","0.2","0.5","5","-0.0","53.449999999999996","-0.7723577235772358"
"fly","100","0.2","0.5","7","-0.0","37.8","-0.7886178861788617"
"fly","100","0.2","0.5","8","-0.0","53.449999999999996","-0.7723577235772358"
"fly","100","0.2","0.5","6","-0.0","72.37","-0.7235772357723578"
"fly","100","0.2","0.5","9","-50.0","65.47","-0.6422764227642277"
"mouse","100","0.2","0.9","4","-0.0","0.0","-0.7419354838709677"
"mouse","100","0.2","0.9","2","-63.24999999999999","0.0","-0.7688172043010753"
"mouse","100","0.2","0.9","1","-44.72","44.72","-0.7419354838709677"
"mouse","100","0.2","0.9","0","-57.74","63.24999999999999","-0.7688172043010753"
"mouse","100","0.2","0.9","3","-0.0","44.72","-0.7258064516129032"
"mouse","100","0.2","0.9","6","-0.0","44.72","-0.7580645161290323"
"mouse","100","0.2","0.9","5","-44.72","77.46","-0.7311827956989247"
"mouse","100","0.2","0.9","8","-0.0","0.0","-0.7526881720430108"
"mouse","100","0.2","0.9","7","-41.83","44.72","-0.7311827956989247"
"mouse","100","0.2","0.9","9","-0.0","0.0","-0.7365591397849462"
"worm","100","0.2","0.9","1","-0.0","51.449999999999996","-0.6042553191489362"
"worm","100","0.2","0.9","4","-47.48","51.449999999999996","-0.5234042553191489"
"worm","100","0.2","0.9","0","-30.79","58.47","-0.5234042553191489"
"worm","100","0.2","0.9","3","-31.36","61.5","-0.5361702127659574"
"worm","100","0.2","0.9","2","-50.739999999999995","51.94","-0.5957446808510638"
"worm","100","0.2","0.9","6","-30.509999999999998","48.089999999999996","-0.5531914893617021"
"worm","100","0.2","0.9","5","-18.9","43.480000000000004","-0.5914893617021276"
"worm","100","0.2","0.9","8","-31.919999999999998","47.14","-0.5191489361702127"
"worm","100","0.2","0.9","9","-25.82","54.96","-0.6425531914893617"
"worm","100","0.2","0.9","7","-41.21","43.9","-0.6127659574468085"
"yeast","100","0.2","0.5","1","-0.0","0.0","-0.6809815950920245"
"yeast","100","0.2","0.5","0","-0.0","0.0","-0.6901840490797546"
"yeast","100","0.2","0.5","3","-0.0","0.0","-0.6901840490797546"
"yeast","100","0.2","0.5","2","-0.0","0.0","-0.6871165644171779"
"yeast","100","0.2","0.5","4","-0.0","49.68","-0.6809815950920245"
"yeast","100","0.2","0.5","5","-0.0","0.0","-0.7024539877300614"
"yeast","100","0.2","0.5","9","-0.0","0.0","-0.6840490797546013"
"yeast","100","0.2","0.5","6","-0.0","49.68","-0.6687116564417178"
"yeast","100","0.2","0.5","8","-0.0","0.0","-0.6993865030674846"
"yeast","100","0.2","0.5","7","-0.0","50.0","-0.6687116564417178"
