"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","0","0.0","57.74","0.7777777777777778"
"fly","100","0.2","0.5","1","50.0","65.47","0.8055555555555556"
"fly","100","0.2","0.5","2","0.0","76.38000000000001","0.7222222222222222"
"fly","100","0.2","0.5","3","40.6","57.74","0.7777777777777778"
"fly","100","0.2","0.5","4","0.0","37.8","0.9444444444444444"
"fly","100","0.2","0.5","5","0.0","53.449999999999996","0.9444444444444444"
"fly","100","0.2","0.5","6","28.87","75.59","0.8888888888888888"
"fly","100","0.2","0.5","7","0.0","65.47","0.9444444444444444"
"fly","100","0.2","0.5","8","0.0","53.449999999999996","0.8888888888888888"
"fly","100","0.2","0.5","9","67.7","84.52","0.75"
"mouse","100","0.2","0.9","0","40.82","70.71","0.8070175438596491"
"mouse","100","0.2","0.9","1","0.0","54.769999999999996","0.8947368421052632"
"mouse","100","0.2","0.9","2","44.72","70.71","0.8421052631578947"
"mouse","100","0.2","0.9","3","0.0","47.43","0.8947368421052632"
"mouse","100","0.2","0.9","4","42.16","50.0","0.8596491228070176"
"mouse","100","0.2","0.9","5","0.0","89.44","0.8245614035087719"
"mouse","100","0.2","0.9","6","41.83","54.769999999999996","0.8070175438596491"
"mouse","100","0.2","0.9","7","0.0","44.72","0.8771929824561403"
"mouse","100","0.2","0.9","8","0.0","54.769999999999996","0.8245614035087719"
"mouse","100","0.2","0.9","9","44.72","77.46","0.8771929824561403"
"worm","100","0.2","0.9","0","31.619999999999997","63.36000000000001","0.4864864864864865"
"worm","100","0.2","0.9","1","25.369999999999997","71.15","0.5675675675675675"
"worm","100","0.2","0.9","2","51.190000000000005","62.61","0.5855855855855856"
"worm","100","0.2","0.9","3","31.64","62.08","0.5585585585585585"
"worm","100","0.2","0.9","4","31.080000000000002","62.029999999999994","0.5855855855855856"
"worm","100","0.2","0.9","5","38.64","64.67","0.5675675675675675"
"worm","100","0.2","0.9","6","18.27","69.91000000000001","0.5765765765765766"
"worm","100","0.2","0.9","7","44.75","65.95","0.46846846846846846"
"worm","100","0.2","0.9","8","38.64","61.150000000000006","0.5225225225225225"
"worm","100","0.2","0.9","9","31.900000000000002","56.84","0.4954954954954955"
"yeast","100","0.2","0.5","0","57.4","86.05000000000001","0.64375"
"yeast","100","0.2","0.5","1","0.0","76.79","0.54375"
"yeast","100","0.2","0.5","2","44.72","82.43","0.4875"
"yeast","100","0.2","0.5","3","0.0","78.45","0.5"
"yeast","100","0.2","0.5","4","0.0","75.96000000000001","0.54375"
"yeast","100","0.2","0.5","5","0.0","73.38","0.525"
"yeast","100","0.2","0.5","6","0.0","72.5","0.51875"
"yeast","100","0.2","0.5","7","60.62","83.21","0.475"
"yeast","100","0.2","0.5","8","43.93","83.21","0.48125"
"yeast","100","0.2","0.5","9","0.0","75.96000000000001","0.5625"
