"organism","populationSize","mutationProbability","crossoverProbability","Fold","GMean","Best GMean AGMO","ratioReduction"
"fly","100","0.2","0.5","4","-37.8","37.8","-0.8805970149253731"
"fly","100","0.2","0.5","0","-0.0","37.8","-0.8805970149253731"
"fly","100","0.2","0.5","2","-0.0","0.0","-0.9104477611940298"
"fly","100","0.2","0.5","3","-37.8","65.47","-0.835820895522388"
"fly","100","0.2","0.5","1","-0.0","51.18000000000001","-0.7910447761194029"
"fly","100","0.2","0.5","5","-0.0","53.449999999999996","-0.8955223880597015"
"fly","100","0.2","0.5","7","-0.0","65.47","-0.835820895522388"
"fly","100","0.2","0.5","9","-50.0","75.59","-0.7910447761194029"
"fly","100","0.2","0.5","8","-0.0","53.449999999999996","-0.8208955223880597"
"fly","100","0.2","0.5","6","-0.0","72.37","-0.746268656716418"
"mouse","100","0.2","0.9","3","-0.0","63.24999999999999","-0.803921568627451"
"mouse","100","0.2","0.9","1","-0.0","54.769999999999996","-0.6176470588235294"
"mouse","100","0.2","0.9","4","-42.16","44.72","-0.803921568627451"
"mouse","100","0.2","0.9","2","-0.0","0.0","-0.8235294117647058"
"mouse","100","0.2","0.9","0","-40.82","44.72","-0.8137254901960784"
"mouse","100","0.2","0.9","8","-0.0","0.0","-0.8333333333333334"
"mouse","100","0.2","0.9","5","-0.0","77.46","-0.803921568627451"
"mouse","100","0.2","0.9","7","-44.72","44.72","-0.7941176470588235"
"mouse","100","0.2","0.9","9","-0.0","89.44","-0.803921568627451"
"mouse","100","0.2","0.9","6","-0.0","44.72","-0.803921568627451"
"worm","100","0.2","0.9","0","-31.35","51.449999999999996","-0.6329113924050633"
"worm","100","0.2","0.9","3","-31.919999999999998","62.08","-0.6265822784810127"
"worm","100","0.2","0.9","4","-31.919999999999998","52.92","-0.7088607594936709"
"worm","100","0.2","0.9","2","-56.220000000000006","60.9","-0.5569620253164557"
"worm","100","0.2","0.9","1","-30.509999999999998","56.63","-0.6075949367088608"
"worm","100","0.2","0.9","5","-26.51","48.99","-0.6772151898734177"
"worm","100","0.2","0.9","8","-18.59","43.03","-0.740506329113924"
"worm","100","0.2","0.9","6","-26.06","44.31","-0.6455696202531646"
"worm","100","0.2","0.9","7","-36.54","44.31","-0.7215189873417721"
"worm","100","0.2","0.9","9","-35.86","61.45","-0.5822784810126582"
"yeast","100","0.2","0.5","4","-0.0","50.0","-0.7184466019417476"
"yeast","100","0.2","0.5","2","-0.0","49.68","-0.6941747572815534"
"yeast","100","0.2","0.5","3","-0.0","70.71","-0.6844660194174758"
"yeast","100","0.2","0.5","0","-0.0","70.26","-0.6650485436893204"
"yeast","100","0.2","0.5","1","-61.38","70.71","-0.7087378640776699"
"yeast","100","0.2","0.5","7","-0.0","50.0","-0.6359223300970874"
"yeast","100","0.2","0.5","6","-0.0","50.0","-0.7087378640776699"
"yeast","100","0.2","0.5","5","-0.0","49.68","-0.6893203883495146"
"yeast","100","0.2","0.5","9","-0.0","70.71","-0.6456310679611651"
"yeast","100","0.2","0.5","8","-0.0","0.0","-0.7281553398058253"
